,Unnamed: 0,sentence,prob_?,prob_+,prob_-
1722,1722,Все оформление прошло быстро и удобно.,5.5526973e-05,0.99991083,3.363846e-05
1723,1723,"На последний запрос мне ответила поддержка в абсолютно хамской манере, цитирую«Есть два понятия:- авторизация (запрос на проведение операции);- транзакция (подтвержденная авторизация, фактическое списание / зачисление средств).",8.351092e-05,2.5005893e-05,0.9998915
1724,1724,"Плюс еще страховку навязали, угрожая отказом, а это еще 9 265 руб. Платить крайне неудобно.",4.8594717e-05,2.419879e-05,0.99992716
1725,1725,"всегда помогают , очень хороший коллектив который работает с клиентами.",4.7326677e-05,0.99991095,4.176063e-05
1726,1726,"В коллцентре сидят девушки, которые лично заверяют, что сайт работает, вся функциональность работает, никаких проблем нет.",0.9857566,0.012791295,0.0014521416
1727,1727,Поскольку сайт просто не пускает!,8.919486e-05,3.3920966e-05,0.99987686
1728,1728,Почему я должна тратить полдня своего времени на подобную возню с ненужными мне услугами?!,3.989547e-05,2.798401e-05,0.99993217
1729,1729,Информация для меня была очень ценной и новой.,5.6296594e-05,0.99990594,3.773013e-05
1730,1730,Кэшбек 5% нужно позвонить в кол-центр и активировать.,0.9994997,0.00029673675,0.00020363614
1731,1731,Благодаря своевременной консультации и выгодному предложению от Тинькофф я буду экономить более 3000 рублей в месяц на процентах или более 500 000 за весь срок кредита (15 лет) по сравнению с предложением которое у меня было одобрено до этого от крупного банка.,0.00014634675,0.9997873,6.6399014e-05
1732,1732,Выражаю Банку огромную благодарность и лично менеджеру Катерине.,4.3668537e-05,0.9999032,5.3123294e-05
1733,1733,"Прошел час или чуть больше, как мы сидим с женой в полном недоумении... А менеджер лишь хлопает ресницами и только и говорит, что сделать она ничего не сможет.",4.0741244e-05,2.5864625e-05,0.99993336
1734,1734,Просто легко запоминающийся код доступа.,0.9994542,0.00039888022,0.0001469503
1735,1735,- Это же очень удобно и быстро!,7.477972e-05,0.9998982,2.7067099e-05
1736,1736,Работникам банка удачи и процветания.,9.2510316e-05,0.9998441,6.337286e-05
1737,1737,"Когда вклад закончился, то само собой, его пролонгировали под плохой процент ( будьте внимательный, тут обычно всегда так делают, спасибо что хоть не под 0.01 как в прошлый раз).",0.000539568,8.631194e-05,0.9993741
1738,1738,"Мне никто не позвонил, смс не отправил.",5.279904e-05,2.6722419e-05,0.9999205
1739,1739,"по март месяц в электронном виде  8.04.20г.пришло одобрение моей заявки на кредитные каникулы, было указано, что мне предоставлен льготный период 9.04.20г.",0.9993736,0.0003119567,0.0003144214
1740,1740,"Мария Владимировна рассказала в мельчайших подробностях об интересующей меня карте сбербанка, предложила максимально удобный и подходящий именно для меня вариант, быстро и грамотно ее оформила.",5.448417e-05,0.99991024,3.5223347e-05
1741,1741,Все ваши плюсы в виде хорошей тех.,6.4848435e-05,0.99988616,4.8931874e-05
1742,1742,"Отвратительная работа колл-центра, который не понимает зачем вообще существует.",3.975715e-05,2.5904197e-05,0.9999343
1743,1743,"И только я хотел взять талон, как будто из под земли передо мной выросла крупная женщина с возгласом: не берите талон!!",9.781043e-05,2.2600758e-05,0.9998796
1744,1744,"Это нереальный бред, просить по форумам помощи, как найти свои деньги в крупнейшем банке.",4.3705433e-05,2.4854133e-05,0.99993145
1745,1745,"Меня это не устраивает, я (куда-то) опаздываю!",8.082766e-05,3.38107e-05,0.9998853
1746,1746,"Каждый раз регистрируют заявку, удивляются почему нам до сих пор не перезвонили и кормят завтраками.",4.6477337e-05,2.839561e-05,0.99992514
1747,1747,"Вот это клиентоориентированность, такое ощущение что меня игнорируют и пинают.",7.288682e-05,2.8181421e-05,0.9998989
1748,1748,"Постоянные перевода от специалиста к специалисту, никто ничего не знает  Посоветовали обратиться письмом, на что ответили настолько нескрываемо роботизированно и шаблонно, что аж слезы от отчаяния были.",5.836415e-05,2.4446435e-05,0.99991715
1749,1749,для банка хорошая опция.зарабатывающая.,0.0005662428,0.9993636,7.011078e-05
1750,1750,"Ну почему я опять должен звонить и платить деньги за музыку плохого качества, которая мне не нужна?",4.690379e-05,2.5559099e-05,0.9999275
1751,1751,"Вот в такой ""просак"" я попал за 10 лет работы с этим ""приятным"" банком, мало того, что в разгар пандемии они мне отказали в смене телефона дистанционно, сказали идти в офис, так еще и сейчас при том, что моя кредитная карта закончилась (срок действия) истек, они говорят за перевыпуск карты надо платить 1 500р !!!",4.479726e-05,2.4570083e-05,0.9999306
1752,1752,"Я взяла кредит 1,5 года назад в Связь банке, согласилась платить % по кредиту именно Связь банку, просрочек не допускала, проблем с банком не было (сотрудницы замечательные)!!!",0.00043872758,0.9994941,6.72091e-05
1753,1753,"Не кто не звонит, не пишет,заявку не видит.",4.8914564e-05,2.4727968e-05,0.9999263
1754,1754,"Но не сказать, что бы мне все понравилось сразу... коллектив компетентный, но уж слишком много вопросов задают, не только по документам, но и как бы ведут психологический анализ моего состояния, что очень удивило меня.",0.0002830999,0.99932253,0.00039447242
1755,1755,"Так же поражает, что на этом сайте банк тупо забил на отзывы и тоже во всю отмечает праздники.",6.68631e-05,5.113876e-05,0.999882
1756,1756,"Позвонил уточнить надо ли заказывать справку заранее и работает ли у них системы без проблем, ответили что все работает нормально, приезжайте в любое рабочее время по очереди к кредитным специалистам, все сделают в наилучшем виде.",7.004254e-05,0.9998983,3.1624888e-05
1757,1757,А еще они успевают и консультировать правильно.,6.351036e-05,0.99989796,3.847523e-05
1758,1758,"Провести работу с консультантами, некорректно вводящими данные в систему и с консультантами, предлагающими клиентам заведомо невыгодные условия.",4.7807112e-05,2.891714e-05,0.9999232
1759,1759,"Так работать нельзя, работа с публичным депозитным счетом нотариуса через систему клиент-банк остановилась, даже не начавшись:1.",6.746376e-05,2.2118522e-05,0.99991035
1760,1760,Как оказалось у карты действительно хорошие условия.,8.950265e-05,0.99987996,3.0529704e-05
1761,1761,"Выдавали карты дебетовые, но, оказалось при выдаче на работе при получении обязательно требуется получать и кредитную карту, которую банк уже одобрил (сд-но, залез в бки без моего согласия).",9.938995e-05,2.6667609e-05,0.9998739
1762,1762,"Считаю что пользоваться услугами банка, в котором даже не может сделать  столь элементарную операцию по открытию счета, явно не стоит.",4.650593e-05,2.742325e-05,0.9999261
1763,1763,"Скоро буду отмечать год с первого посещения отделения по данному вопросу (хотя думал, что будет все очень просто: хорошая белая зп, ни одной задержки платежа в предыдущем банке, квартира без нареканий и т.д. Их вправду не оказалось  )... Менеджер, который должен был мне помогать (говорить последовательность действий при рефинансировании) практически не отвечал и ничего не делал.",5.7685866e-05,2.4632029e-05,0.9999176
1764,1764,Именно поэтому я и дал оценку отлично.,0.0001710865,0.99976784,6.106907e-05
1765,1765,В этот банк никогда больше не обращусь и никому не советую!,4.0630035e-05,3.089912e-05,0.9999285
1766,1766,"Спасибо банку ВТБ, что в его рядах такие специалисты, которые помогают ориентироваться в быстро меняющейся финансовой сфере!",5.1603234e-05,0.9998628,8.5531436e-05
1767,1767,"Сегодня, 11 октября на ее телефон пришло СМС от Сбербанка: суть - никакого сбоя не было, ничем помочь не можем!",6.1837076e-05,2.4758774e-05,0.99991345
1768,1768,Оформили быстро и без дополнительных расходов!,6.7764086e-05,0.99989665,3.5567948e-05
1769,1769,От этого я категорически отказался.,0.9381846,0.0034211671,0.05839421
1770,1770,"Ну, мне как-то обидно стало, приехал в банк, написал заявление, мол ребята, вы неправы, насчитали мне проценты, хотя я по условиям договора оповестил Вас о ситуации и не получил квалифицированный ответ. И тут начались отписки.",5.3063723e-05,2.3225617e-05,0.9999237
1771,1771,"Отвратительное отношение к клиенту, полное несоответствие информации.",3.9420825e-05,2.6443486e-05,0.9999341
1772,1772,"Хочу рассказать одну историю про коммерческий банк Открытие о том, как банк не выполняет своих обязанностей, о том как по хамски и халатно относится к своим клиентам, о том как банк ОТКРЫТИЕ нарушает федеральные законы, о ТОМ, как сотрудники банка не компетентны и не профессиональны в различных  отделениях, о том , как каждый сотрудник ""сваливает"" ответственность  на другого.....а теперь сама история:я подала требование и все соответствующие документы 17/04 .",5.668853e-05,2.4278828e-05,0.99991906
1773,1773,Почему у вас работают такие безграмотные специалисты?,4.0974533e-05,2.9353807e-05,0.99992967
1774,1774,"Являюсь клиентом этого банка уже более 10 лет и ранее обслуживался в других отделениях, находящихся ближе к дому, но не так давно посетил (был проездом) офис, расположенный в ТЦ ""Электронный Рай"" на Пражской и был приятно удивлен обслуживанием.",0.00011955819,0.9998479,3.2546694e-05
1775,1775,"Получается, что сотрудники, принимающие заявки онлайн, - некомпетентны, сотрудники в отделении - тоже.",5.5095403e-05,2.5131803e-05,0.9999198
1776,1776,А вот обычное приложение -супер!,0.00014410623,0.99978584,7.0132504e-05
1777,1777,"Сотрудники горячей линии все сообщают разную информацию, которая вся не соответствует действительности при повторном разговоре с разными операторами!",5.3542357e-05,2.6798114e-05,0.99991965
1778,1778,"Сегодня 20 февраля Лана просто ""слилась"" и уже вообще не отвечает на вопросы подруги, более того, она заявила, что мы оказываем психологическое влияние на бедную Викторию (я написала сразу же ей, так как она была моим менеджером).",6.179472e-05,3.2906715e-05,0.99990535
1779,1779,"Частые походы в банк с выяснением отношений отравили мнение о банке, совсем.",6.0515635e-05,3.1528496e-05,0.999908
1780,1780,"Он сказал, что ""я не владею законом и что пиво распивать можно, а еще то, что я унылый и у меня могут быть из-за этого проблемы.""Т.е.",0.00010833259,2.3369386e-05,0.9998683
1781,1781,"Очень быстро ответили, подсказали банкомат ближайший, уточнили работоспособность.",5.250124e-05,0.99991095,3.6577574e-05
1782,1782,Кэшбек 5% нужно позвонить в кол-центр и активировать.,0.9994997,0.00029673675,0.00020363614
1783,1783,"Спасибо коллегам, которые приняли положительное решение по моему обращению.",4.610125e-05,0.9999076,4.627665e-05
1784,1784,В выдаче денежных средств опять же отказали... Считаю данное поведение сотрудников банка не приемлемым и не клиентоориентированным!,4.3749755e-05,2.6843984e-05,0.9999294
1785,1785,При обращении с просьбой о решении данной проблемы получил достойный отпор.,8.135397e-05,0.9998745,4.407462e-05
1786,1786,Почему невозможно проводить операции в ИНТЕРНЕТ-банке в праздники?,5.035677e-05,2.5812016e-05,0.9999238
1787,1787,"Был приятно удивлён компетентностью и грамотностью сотрудника Р-су Влады, а так же оперативностью обслуживания.",4.905372e-05,0.9999099,4.0979663e-05
1788,1788,"Отзыв и так большой получился, кратко опишу: выплата прошла просто отлично!",0.0004754825,0.99938965,0.00013486762
1789,1789,Приятно иметь дело с такими людьми .,7.905341e-05,0.9998417,7.932097e-05
1790,1790,"Наша страна - есть некая пародия на демократическо-капиталистическое государство, и имеет самые несовершенные законы, направленные во вред ее гражданам и весьма корявую экономическую политику.",7.196054e-05,2.7447353e-05,0.9999006
1791,1791,"Надеясь на быструю реакцию банка не стал писать заявление о выводе по безналу (наивный), думал быстро разблокируют (раз зав.отделения подключилась) и сниму через банкомат.",0.000124072,2.5173556e-05,0.99985075
1792,1792,"Настиг ужас, это сколько ж мне нужно платить что б отдать деньги банку.",7.7154284e-05,2.5592788e-05,0.99989724
1793,1793,"Сотрудник мне категорически запретил это делать и сказал, что только у них в отделе можно страховаться, и это его личное условие.",0.0002413991,3.5488898e-05,0.99972314
1794,1794,"Сотрудница офиса меня просто туда не впустила, ВНИМАНИЕ, потому что я была с детской коляской!",0.00013127511,2.8059743e-05,0.9998406
1795,1795,"Говорю - спасибо, так и сделаю.",0.9993357,0.0005479415,0.000116212424
1796,1796,"Это действительно тот банк, который делает не только удобные продукты для предпринимателей, но и помогает так же быстро решать все проблемы!",5.65275e-05,0.9998926,5.0907e-05
1797,1797,"И это говорят в банке, входящем в ТОП-10.",0.9988532,0.00064133084,0.0005055093
1798,1798,"Про культуру общения видно им никто не сообщал и не обучал грамотному общению с людьми, постоянно перебивают, задавая вопросы ответы не слушают, ведут себя совершенно по хамски.",3.913237e-05,2.767894e-05,0.99993324
1799,1799,Вдобавок банк еще и карту заблокировал.,0.00013805361,5.139055e-05,0.99981064
1800,1800,А так же отметить приятность и доброту общения.,4.842543e-05,0.99990976,4.1816533e-05
1801,1801,Всё ок. Закрыл приложение и уехал по делам.,0.99941957,0.00045800308,0.00012246672
1802,1802,"Уточнив время, дату, когда я смогу подойти, и расположение ближайшего офиса, а офис ближайший за 600км, я переспросил его - точно одобрили?",7.846529e-05,2.5617293e-05,0.99989593
1803,1803,"И иду на встречу, готов еще заплатить % за месяц, сумму сам не высчитывал, мне перезвонили, проверили, что это действительно я, сообщили сумму к оплате досрочного погашения, сказали оплатить до 12-го, я все внес уже 9-го.",0.9992161,0.0003133616,0.0004705066
1804,1804,"Супруг позвонил в коллцентр, минут 40 он отвечал на вопросы, звонок разъединился, супруг заполнил анкету на сайте, пришла первая смс “Ваша зявка предварительно одобрена!",0.21714686,0.005413795,0.77743936
1805,1805,Этот Сбер уже .... Еще раз спасибо Тинькову за поддержку.,7.178353e-05,0.999863,6.5142915e-05
1806,1806,"Вроде бы все хорошо, одобрили нужную сумму и под хороший процент.",0.00017432345,0.99979514,3.0524207e-05
1807,1807,"На след. день со мной связался сотрудник банка и предложил забрать мой экземпляр договора, НО обрадовался я рано, тот документ, который я получил на руки, ПФР не принимает, так как на руках у меня очень плохая копия с факсовой копии.",6.66668e-05,2.3683571e-05,0.99990964
1808,1808,Высоко ценю клиентскую работу специалистов банка и приношу искреннюю благодарность.,4.8936945e-05,0.9998964,5.4571818e-05
1809,1809,"На сайте ТКС в личном кабинете эта ""система"" вечно выдает сообщение: ""На текущий момент изменение номера мобильного телефона невозможно.",5.2881896e-05,2.4643052e-05,0.9999225
1810,1810,"История о том, как на меня понабрали кредиты и теперь пытаются выбить долги, или  альфа-банк - банк обманщиков!",6.507143e-05,2.3470771e-05,0.9999114
1811,1811,"Обманут, навяжут ненужный продукт, за который еще платить придется.",4.661798e-05,2.401934e-05,0.9999293
1812,1812,Просто смешно... у вас 3 номера телефона в Банке????,8.085181e-05,3.0758678e-05,0.9998884
1813,1813,При любой их смене (часто пользуюсь услугами) от персонала только положительное отношение к клиентам.,5.6887115e-05,0.9999018,4.1413143e-05
1814,1814,"Вы что думаете, что руководители российского Сити не знают, что творится в его отделениях и не знают об этих отрицательных отзывах клиентов???",4.3076827e-05,2.6329577e-05,0.9999306
1815,1815,Обязательно обращусь к нему ещё и ещё.,0.00010314308,0.99984777,4.910562e-05
1816,1816,"Одним словом, благонадежный и лояльный клиент.",0.99942255,0.00045551933,0.00012198452
1817,1817,Незамедлительно позвонил в колл центр (сотрудник ответил моментально.,0.00014741953,0.9998306,2.1964324e-05
1818,1818,Очень приятно работать  с такими профессионалами своего дела.,4.6483983e-05,0.99990225,5.124002e-05
1819,1819,"Звонки в поддержку результата не дали, так как персонал не владеет ситуацией по данному вопросу и переключает от одного к другому, а минут через 20-25 ожидания бросает трубки.",3.925082e-05,2.7365815e-05,0.99993336
1820,1820,"Ужасающе хамит, угрожает приездом к моей жене в больницу!",4.693777e-05,2.5352825e-05,0.99992776
1821,1821,"Спасибо за работу, пока лучший сервис, самые грамотные специалисты и только хорошие впечатления!!",4.771985e-05,0.9998996,5.2627525e-05
1822,1822,"Рекомендуют по финансовым продуктам именно то, что нужно мне.",7.072418e-05,0.9998938,3.5462108e-05
1823,1823,Хочу выразить огромную благодарность оператору Колл-центра Тинькофф Никите 656** за великолепное решение моих нерешенных проблем в течении 5 дней с кредитной картой.,4.2610623e-05,0.99989414,6.332674e-05
1824,1824,"Прошло 1,5 месяца, сейчас пытаюсь сделать покупку по дебетовой карте, в итоге отказано, пишет уведомление обратитесь в банк, звоню и выясняю, что мои данные не обновлены, это как так?",4.482696e-05,2.3617284e-05,0.9999316
1825,1825,Благодарю Росбанк за комплексный подход к клиентам!,4.7096783e-05,0.99989474,5.8148944e-05
1826,1826,Прошло 4 дня не ответа не привета.,3.955305e-05,2.9862105e-05,0.9999306
1827,1827,Никому не желаю обслуживаться в этом банке!,4.497543e-05,2.8019731e-05,0.99992704
1828,1828,"У меня отличная кредитная история, и я не хочу, чтобы мне звонили какие то вымогатели.",5.6864093e-05,2.2594482e-05,0.9999205
1829,1829,"В целом, конечно, было бы неправильно оценивать Киви только по этому пункту - тут и большой выбор адресатов для платежей, и отсутствие комиссии при переводах внутри кошельков, и неплохие карты.",7.573838e-05,6.0199105e-05,0.9998641
1830,1830,"В течении нескольких минут получил полноценную обратную связь, несмотря на большую разницу во времени (Москва/Владивосток).- Мгновенное реагирование на вопросы пользователей, что очень приятно.- Вдвойне приятно получать обратную связь не от бота, а сотрудника банка.- Разница в часовых поясах Москва/Владивосток не стала препятствием для быстрого решения проблемы.",6.9992595e-05,0.9998956,3.4443532e-05
1831,1831,"Он оперативно разобрался, в чем была проблема, и вопрос был решен в течение суток, за что я очень ему благодарна.",4.6572488e-05,0.9999124,4.099462e-05
1832,1832,"Сотрудник банка все доступно объяснил, что и как.",5.5094213e-05,0.9999106,3.434165e-05
1833,1833,"Сообщаю, что работа сотрудников Банка, а именно С-ой Александры (начальник отдела ипотечного кредитования) и Дмитрия М-ко (ведущий менеджер группы заключения сделок ДО «Даниловский» Банк «ВТБ»), которые занимались подготовкой к подписанию кредитного договора и оформлением договора, крайне непрофессиональнои подрывает репутацию Банка «ВТБ».",6.965332e-05,3.209121e-05,0.9998982
1834,1834,"Иногда в других банках бывает лучше, но часто это кратковременно, и разница не существенная.- Отличная поддержка.",0.00018637488,0.9997559,5.771863e-05
1835,1835,"Сотрудники проверили документы - все в порядке, документы есть, успокоили меня, что все хорошо.",0.769126,0.23011579,0.0007582083
1836,1836,"Клиент умер, а деньги списывают и игнорируют... Просто нет слов.",4.832021e-05,2.463985e-05,0.99992704
1837,1837,Спасибо сотрудникам за грамотное консультирование и доброжелательное отношение к клиентам.,4.121432e-05,0.99990344,5.5343062e-05
1838,1838,"Сразу же написала заявление об отказе от получения информационных сообщений по телефону, смс и т.д. Тем не менее продолжаются бесконечные звонки и смс с предложением взять кредит и т.д. Идет постоянный терроризм со стороны так называемого почта-банка.",4.5906865e-05,2.5135607e-05,0.99992895
1839,1839,"Связь между клиентом и банком осуществляется 24 часа в сутки, это очень удобно.",8.8023335e-05,0.9998838,2.8222896e-05
1840,1840,Я очень уважаю Сбербанк и считаю что во многом банк на несколько шагов впереди других банков !,0.00021433056,0.99958843,0.00019725935
1841,1841,"Зайдя туда, я увидела девушку (Абдуллина Валидя Анаяровна - было написано на бейдже), которая складывала жетоны в мешочек и просила пройти меня в первую кассу!",0.99906117,0.00066760223,0.00027120594
1842,1842,И ВТБ Привилегия – это лучшее тому доказательство.PS.,0.002385824,0.9973924,0.00022176346
1843,1843,"Он был очень внимателен к нам, подробно рассказал обо всех нюансах кредитования, какой пакет документов необходим нам.",5.86852e-05,0.99990976,3.1627027e-05
1844,1844,Сотрудники трубку всегда берут быстро.,6.0176568e-05,0.9999083,3.1442003e-05
1845,1845,Хочу выразить свою особенную благодарность Никите П-ву и Алёне С-ой.,4.525225e-05,0.99990046,5.420605e-05
1846,1846,"Однако отдел по просроченным платежам с завидным упрямством настаивает на том, что платеж на мой РАСЧЕТНЫЙ счет НЕ БЫЛ внесен!!!",5.0251274e-05,2.3226967e-05,0.99992657
1847,1847,"Всегда вежливые и улыбчивые сотрудницы, которые спешат к тебе на помощь.",6.101655e-05,0.9998945,4.4509772e-05
1848,1848,"Думаю, по телефону-то сервис круче) И даже минуты так точно назвал (будильник, наверное, завел) Красота!",0.9352285,0.06321703,0.001554513
1849,1849,"Несколько раз позвонил – телефон недоступен, начал гуглить - оказалось номер закрытого больше года отделения.. Три звонка впустую, гнев?",4.8207407e-05,2.5408484e-05,0.9999263
1850,1850,"Когда мы рассказываем друзьям и родственникам о том, как быстро и гладко все прошло у всех удивление!!!",9.0374415e-05,0.9998597,4.9929964e-05
1851,1851,Практически невозможно дозвониться до техподдержки!,5.9722774e-05,2.5622832e-05,0.99991465
1852,1852,Сначала пришел пустой ответ. Пустой!,5.302385e-05,2.4461238e-05,0.9999225
1853,1853,"Меня встречает удивленный сотрудник, сообщает мне про 14 рабочих дней и отправляет дожидаться их уведомления по смс или звонка, начинаю ругаться, рассказывать про ускоренный выпуск.",4.894338e-05,2.6144517e-05,0.9999249
1854,1854,"Всего хорошего банку Тинькофф уже больше 3 лет пользуюсь всеми услугами вашего банка страховым полисом на авто , мобильной связью Тинькофф кредитной картой дебетовой картой , и инвестиционным счетом впечатления только положительные.",5.196292e-05,0.99990714,4.0840656e-05
1855,1855,Недавно я попался на уловку мошенников в инстаграме и совершил перевод на карту мошенников.,0.00015132045,3.6186295e-05,0.99981254
1856,1856,"только пройдя все круги ада с некомпетентными сотрудниками банка, где левая рука не знает что делает правая и системно проблемы вообще решать не умеют, причём проблема-то смешная, перевыпуск своей же карты, который растянулся на месяц с полным гемороем.",3.920123e-05,2.7033542e-05,0.9999337
1857,1857,И сегодня опять ничего не работает.,4.409118e-05,2.7122322e-05,0.99992883
1858,1858,"Дозвониться всегда легко, грамотные сотрудники, никаких очередей и маленький процент.",6.727323e-05,0.9999021,3.0591556e-05
1859,1859,"Попахивает УК.. огромный штраф, либо лишение занимаемой должности, либо лишение свободы... ЭТО РАЗ!",9.099309e-05,2.6679943e-05,0.99988234
1860,1860,"Что это за организация такая ДОМКЛИК, с которой невозможно связаться и вернуть свои деньги, уже 3 месяца!",4.2453776e-05,2.602811e-05,0.99993145
1861,1861,"Но дело оказалось очень, ну просто очень сложным.16.09.2016 получил смс о необходимости дополнительного времени для расследования - срок ответа 23.09.2016.23.09.2016 получил отказ по телефону и смс о завершении работ по обращению.",0.00012668656,2.6444884e-05,0.9998468
1862,1862,ни один из которых мне сам не звонит!,6.3235864e-05,2.7111351e-05,0.99990964
1863,1863,Я не могу даже перевести средства онлайн на другую мою карту их банка.,7.6455435e-05,2.5435478e-05,0.9998981
1864,1864,"Сотрудник - все четко, без лишних вопросов.",6.9450274e-05,0.9998971,3.3317712e-05
1865,1865,Форменное издевательство над клиентом.,4.954299e-05,2.5482756e-05,0.999925
1866,1866,"Ирине Владимировне П-вой, ещё раз, выражаю огромную благодарность, желаю терпения, здоровья и успехов!",5.0041537e-05,0.9999021,4.7841953e-05
1867,1867,Еще раз хочу отметить профессиональную уверенность Николая.,5.4354125e-05,0.99988663,5.900985e-05
1868,1868,"Пожелание к банку – увеличить количество офисов в Москве, т.к. банк очень привлекателен по условиям обслуживания, но удаленное расположение офисов сдерживает потенциальных клиентов от обслуживания в данном банке.P.S.",0.0005388944,0.0027391324,0.9967219
1869,1869,"Приходим в банк, спрашиваем сотрудницу Ксению, решился ли наш вопрос, она отвечает, что не знает и руководителя пригласить не может, так как он занят, причем отвечала довольно по-хамски!",5.031486e-05,2.9764888e-05,0.9999199
1870,1870,"Сожалеем о сложившейся ситуации и надеемся на Ваше понимание, а также на то, что данная ситуация не повлияет на наше дальнейшее сотрудничество и Вы сможете воспользоваться широким спектром услуг, предлагаемым нашим Банком.",0.99927086,0.00042812157,0.00030099257
1871,1871,"Я покинул банк Пересвет глубоко оскорбленным действиями охраны, у меня даже возникло чувство, что я побывал в аду или в застенках гестапо, а совсем не в райских кущах.",5.6985515e-05,2.474164e-05,0.9999182
1872,1872,"Меня приветливо встречает сотрудница, представляется как Альмиря, и доходчиво объясняет, что здесь мне точно помогут.",6.2677485e-05,0.9999056,3.1656225e-05
1873,1873,Спасибо большое консультанту банка из группы вконтакте Елене Мазгуновой.,4.5772384e-05,0.9998982,5.6060588e-05
1874,1874,Мой вопрос был решен оперативно.,7.0848124e-05,0.99990237,2.6862515e-05
1875,1875,Всегда считал Тинькофф-Банк одним из лучших банков в России и рекомендовал его всем друзьям и знакомым.,5.1165407e-05,0.9998975,5.133716e-05
1876,1876,"Может быть, я живу в розовых очках, но мне кажется, что в таком случае нормальный человек должен сообщить САМ ответственным людям что-то типа: ""у нас большая проблема со считалкой трат, из-за чего мы делаем пользование приложением банка крайне неудобным и фактически обманываем людей"".",4.795903e-05,2.4272858e-05,0.99992776
1877,1877,Все равно никак не могут закрыть кредит.,6.350651e-05,2.2857217e-05,0.9999136
1878,1878,"Беру талон и жду своей очереди, всё вроде бы замечательно, как везде... И тут подходит очередь и вуаля, мой номер.",0.00016933234,5.004796e-05,0.9997806
1879,1879,В поисках куда бы пристроить немного заработанных средств - побродил по сайту www.banki.ru - без преувеличения - очень полезный и познавательный ресурс.,7.392265e-05,0.9998913,3.484939e-05
1880,1880,И банк называет меня мошенником.,7.046741e-05,2.8900302e-05,0.9999006
1881,1881,"Представитель филиала или директор или кто еще непонятно даже головы не поднимет, даже не узнает, а в чем вообще проблема.",4.2845004e-05,2.686639e-05,0.99993026
1882,1882,"Вот уже почти неделя прошла, меня все ещё кормят «завтраками» что с вами свяжутся, номер обращения мне не дают, под непонятными предлогами и так далее.",4.3239288e-05,2.6942376e-05,0.9999298
1883,1883,"За что им Большое человеческое спасибо, и мой отзыв на этом сайте.",6.454752e-05,0.9998661,6.9214846e-05
1884,1884,Спасибо вежливым и компетентным операторам!,4.585812e-05,0.99990225,5.1813724e-05
1885,1885,"Прошу разобраться в этой проблеме, потому что навязанная услуга - это прямое нарушение закона о защите прав потребителей.",6.081462e-05,2.5595085e-05,0.9999136
1886,1886,"И иду на встречу, готов еще заплатить % за месяц, сумму сам не высчитывал, мне перезвонили, проверили, что это действительно я, сообщили сумму к оплате досрочного погашения, сказали оплатить до 12-го, я все внес уже 9-го.",0.9992161,0.0003133616,0.0004705066
1887,1887,"Слава Богу, перевод был произведен молниеносно.",5.9143575e-05,0.99989486,4.5987854e-05
1888,1888,"То звука не было, сотрудницы номера выкрикивали, теперь вообще сломалось... До этого была выломанная дверная ручка на двери в кассу, и сотрудники видимо уже давно махнули на это все, терпят.",5.2844927e-05,2.302329e-05,0.9999242
1889,1889,"Платила себе спокойно каждый месяц через мобильное приложение, все было хорошо.",0.9995253,0.00037514398,9.9610705e-05
1890,1890,"Передайте начальству, что ""рвать конкурентов"" не получится, т.к. персонал безответственный!",4.915965e-05,2.378793e-05,0.99992704
1891,1891,"По обеим заявкам ответа нет, денег тоже нет.",4.9343504e-05,2.6194419e-05,0.9999244
1892,1892,"Сегодня 15.04 мне позвонил менеджер по проблемной задолженностью из Александрова, сообщив, что я злостный неплательщик и за прошлый месяц мной не погашен ежемесячный платеж.",8.919967e-05,2.3858971e-05,0.9998869
1893,1893,"Мне не хотели открыть счет, мотивируя это тем, что у них не работает принтер!",5.5584514e-05,2.2008278e-05,0.9999224
1894,1894,"С неуважением, ваш непостоянный клиент.",4.9426668e-05,2.4443392e-05,0.9999261
1895,1895,"Оказывается Сбербанк скрывает кредитную историю, которую он должен передавать каждый месяц, поэтому отказ!!!",7.407917e-05,2.520941e-05,0.9999007
1896,1896,"ПАО СбербанкУважаемый Сбербанк, вы серьезно препятствуете работе бизнеса на основании подозрений??",6.078532e-05,2.8693383e-05,0.9999105
1897,1897,"Не понравилось отношение девушки-заместителя заведующей, которая считала, что мы ""якобы"" звонили, видимо считают, что мы глупее их и не помним куда звоним.",4.8334034e-05,2.3666214e-05,0.999928
